"ID de la Hoja de Acceso - prefix","ID de la Hoja de Acceso - number","ID de la Hoja de Acceso","Emplazamiento - prefix","Emplazamiento - number",Emplazamiento,Estado,Autor,"Ultimo cambio","Fecha de CreaciÃ³n","Â¿AutorizaciÃ³n CAE?","VÃ­a de acceso","VehÃ­culo Recomendado","Compuerta de vehÃ­culos (Ancho x Altura)","Escalera (Largo x Ancho)","Escaleras (Largo x Ancho x Altura)","Ascensor (Largo x Ancho x Altura)","Ventana Horario Acceso","Plazo NotificaciÃ³n","Presencia Propietario","Tipo de AutorizaciÃ³n","Condiciones Especiales","Tipo llave","InformaciÃ³n adicional"
AS,8136,AS-08136,LO,323,LO-000323,Activo,"Delgado Alejandro","2024-01-16 11:37:25",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8551,AS-08551,LO,738,LO-000738,Activo,"Delgado Alejandro","2024-01-16 11:39:21",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10855,AS-10855,LO,3048,LO-003048,Activo,"Delgado Alejandro","2024-01-16 11:49:50",2023-05-25,No,,,,,,,,,,Restringido,"Para acceder cuando hotel estÃ¡ cerrado hay un cartel en la puerta del hotel con el personal de guardia. Llamar para que desconecte alarmas y nos acompaÃ±e. HWSM 28-12-12",Locken,"Hay que llamar al telÃ©fono al gerente Diego 660782769 (divitel 13/09/2017) --(bombÃ­n ubicado a la derecha de la entrada principal y contiene la llave de la entrada principal)."
AS,13471,AS-13471,LO,5672,LO-005672,Activo,"Delgado Alejandro","2024-01-16 12:01:15",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,11522,AS-11522,LO,3715,LO-003715,Activo,"Delgado Alejandro","2024-01-16 11:52:55",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,9153,AS-09153,LO,1342,LO-001342,Activo,"Delgado Alejandro","2024-01-16 11:41:57",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,13927,AS-13927,LO,6128,LO-006128,Activo,"Delgado Alejandro","2024-01-16 12:03:12",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,,,Locken,
AS,12718,AS-12718,LO,4919,LO-004919,Activo,"Delgado Alejandro","2024-01-10 21:02:46",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"ACCESO MEDIANTE PETICION A PERSONAL DE ADIF-CERCANIAS. HAY Q SOLITAR PILOTO DE ACOMPAÃAMIENTO -REQUIERE COSTE. ACCESO X EL DIA Y X LA NOCHE CONCRETAR CON EL PERSONAL SIEMPRE.NSN actualizado 23/03/2010",,
AS,9672,AS-09672,LO,1862,LO-001862,Activo,"Delgado Alejandro","2024-01-16 11:44:14",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11881,AS-11881,LO,4074,LO-004074,Activo,"Delgado Alejandro","2024-01-16 11:54:35",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","bombÃ­n en portal de Marques de OrdoÃ±o",Locken,"bombÃ­n en portal de Marques de OrdoÃ±o"
AS,13519,AS-13519,LO,5720,LO-005720,Activo,"Delgado Alejandro","2024-01-16 12:01:28",2023-05-25,No,,4x4,4x4,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,9412,AS-09412,LO,1601,LO-001601,Activo,"Delgado Alejandro","2024-01-16 11:42:58",2023-05-25,No,,,,,,,,,,Restringido,,,
AS,13044,AS-13044,LO,5245,LO-005245,Activo,"Delgado Alejandro","2024-01-16 11:59:21",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,"es necesario locken para CGBT"
AS,9470,AS-09470,LO,1659,LO-001659,Activo,"Delgado Alejandro","2024-01-10 20:54:26",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,11502,AS-11502,LO,3695,LO-003695,Activo,"Delgado Alejandro","2024-01-16 11:52:49",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,13662,AS-13662,LO,5863,LO-005863,Activo,"Delgado Alejandro","2024-01-10 21:05:07",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Otros,"PROCEDIMIENTO UCAGECI. Desde Feb.09. Contrata debe cargar los datos de los tÃ©cnicos en la pÃ¡g. Web. ECI. http://ecisip.elcorteingles.es. Para contacto: 91 309 7347,",,
AS,10983,AS-10983,LO,3176,LO-003176,Activo,"Delgado Alejandro","2024-01-10 20:58:08",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Adm: Rocio Fuente Telf 871935512 // Fax: 971799090--NSN juliuo 2010","Llave Abloy",
AS,11644,AS-11644,LO,3837,LO-003837,Activo,"Delgado Alejandro","2024-01-16 11:53:29",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13643,AS-13643,LO,5844,LO-005844,Activo,"Delgado Alejandro","2024-01-16 12:02:00",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13388,AS-13388,LO,5589,LO-005589,Activo,"Delgado Alejandro","2024-01-10 21:04:27",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14393,AS-14393,LO,6595,LO-006595,Activo,"Delgado Alejandro","2024-01-16 12:05:23",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Otros,,Locken,"Cilindro locken en puerta caseta"
AS,8985,AS-08985,LO,1174,LO-001174,Activo,"Delgado Alejandro","2024-01-16 11:41:14",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,11911,AS-11911,LO,4104,LO-004104,Activo,"Delgado Alejandro","2024-01-16 11:54:44",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","ZENER 25-05-2021: JoaquÃ­n (656925203) es el conserje y nos puede dar acceso al cuarto de contadores de 8 a 12h.ADMIN: Rafael Peris 968216542-  abaco@abaco.es (adm)","Llave Abloy","ZENER 25-05-2021: JoaquÃ­n (656925203) es el conserje y nos puede dar acceso al cuarto de contadores de 8 a 12h.ADMIN: Rafael Peris 968216542-  abaco@abaco.es (adm)"
AS,11861,AS-11861,LO,4054,LO-004054,Activo,"Delgado Alejandro","2024-01-16 11:54:29",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11939,AS-11939,LO,4132,LO-004132,Activo,"Delgado Alejandro","2024-01-16 11:54:52",2023-05-25,Si,,,,,,,,,,"No Restringido",,,
AS,14660,AS-14660,LO,6862,LO-006862,Activo,"Delgado Alejandro","2024-01-10 21:07:33",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,7853,AS-07853,LO,39,LO-000039,Activo,"Delgado Alejandro","2024-01-16 11:36:02",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14827,AS-14827,LO,7030,LO-007030,Activo,"Delgado Alejandro","2024-01-16 12:07:25",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,12580,AS-12580,LO,4780,LO-004780,Activo,"Delgado Alejandro","2024-01-16 11:57:28",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12134,AS-12134,LO,4327,LO-004327,Activo,"Delgado Alejandro","2024-01-16 11:55:42",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20, SA de 08 a 14, SA de 14 a 20",,,Restringido,"Solicitar acceso a chema.sanchez@petitpalace.com recepcion.mayor1@petitpalace.com y mayor@petitpalace.com.","Llave Abloy",
AS,11356,AS-11356,LO,3549,LO-003549,Activo,"Delgado Alejandro","2024-01-16 11:52:11",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,12377,AS-12377,LO,4571,LO-004571,Activo,"Delgado Alejandro","2024-01-16 11:56:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,"juego de llaves adicional en ulises"
AS,14465,AS-14465,LO,6667,LO-006667,Activo,"Delgado Alejandro","2024-01-10 21:07:05",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11926,AS-11926,LO,4119,LO-004119,Activo,"Delgado Alejandro","2024-01-16 11:54:49",2023-05-25,No,,Indiferente,Indiferente,,,,,,,Restringido,"ENVIAR CORREO ELECTRONICO CON NOMBRE Y DNI DE PERSONAS QUE VAN A ASISTIR Y DIA DE LA VISITA A anabelen@asagrupo.com",,"gerencia del centro: 968 640 922 - anabelen@asagrupo.com--Jefe de Servicios Francisco Valeros 695.446.163--franciscovaleros@asagrupo.com se puede acceder contactando al Jefe de servicios"
AS,13452,AS-13452,LO,5653,LO-005653,Activo,"Delgado Alejandro","2024-01-10 21:04:36",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,13670,AS-13670,LO,5871,LO-005871,Activo,"Delgado Alejandro","2024-01-10 21:05:09",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13134,AS-13134,LO,5335,LO-005335,Activo,"Delgado Alejandro","2024-01-16 11:59:48",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11683,AS-11683,LO,3876,LO-003876,Activo,"Delgado Alejandro","2024-01-16 11:53:41",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8477,AS-08477,LO,664,LO-000664,Activo,"Delgado Alejandro","2024-01-16 11:39:02",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,15065,AS-15065,LO,7268,LO-007268,Activo,"Delgado Alejandro","2024-01-16 12:08:33",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8366,AS-08366,LO,553,LO-000553,Activo,"Delgado Alejandro","2024-01-16 11:38:28",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,,,Locken,
AS,9703,AS-09703,LO,1893,LO-001893,Activo,"Delgado Alejandro","2024-01-16 11:44:22",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,13106,AS-13106,LO,5307,LO-005307,Activo,"Delgado Alejandro","2024-01-16 11:59:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8553,AS-08553,LO,740,LO-000740,Activo,"Delgado Alejandro","2024-01-16 11:39:22",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8345,AS-08345,LO,532,LO-000532,Activo,"Delgado Alejandro","2024-01-16 11:38:22",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9809,AS-09809,LO,1999,LO-001999,Activo,"Delgado Alejandro","2024-01-16 11:44:53",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8274,AS-08274,LO,461,LO-000461,Activo,"Delgado Alejandro","2024-01-16 11:38:02",2023-05-25,Si,,,,,,,"Acceso 24x7x365",,,Restringido,"Todas las actuaciones en el centro, sean de mantenimiento o emergencia, deberÃ¡n ser notificadas a nuestra responsable de PRL, Joane Barberena (barberena.joane@indautxujesuitak.org) y cumplir normativa",Locken,
AS,13986,AS-13986,LO,6187,LO-006187,Activo,"Delgado Alejandro","2024-01-16 12:03:30",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20",,,E-Mail,,,
AS,8320,AS-08320,LO,507,LO-000507,Activo,"Delgado Alejandro","2024-01-16 11:38:16",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,,,Locken,
AS,8310,AS-08310,LO,497,LO-000497,Activo,"Delgado Alejandro","2024-01-16 11:38:12",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12768,AS-12768,LO,4969,LO-004969,Activo,"Delgado Alejandro","2024-01-16 11:58:04",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20, SA de 08 a 14, SA de 14 a 20, DO de 08 a 14, DO de 14 a 20",,,Restringido,"Acceso restringido Hna.MÂªVictoria Arce 918335002 Mejor martes y jueves para trabajos programados. Acceso a travÃ©s de vivienda(Act.Jul.2015). PARA EMERGENCIAS enviar correo a madridsac1@gmail.com",Locken,"12/2015-saclobero@gmail.com"
AS,8952,AS-08952,LO,1140,LO-001140,Activo,"Delgado Alejandro","2024-01-16 11:41:05",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"Los accesos de cualquier carÃ¡cter debemos llamar a la propiedad (Josep Golobardes 609 762 835), este seÃ±or nos facilitara el acceso (05-10-15).",,
AS,11724,AS-11724,LO,3917,LO-003917,Activo,"Delgado Alejandro","2024-01-16 11:53:53",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,9283,AS-09283,LO,1472,LO-001472,Activo,"Delgado Alejandro","2024-01-10 20:53:59",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"COMPARTICION CON TME, COD.: 1100473. Solicitud compartir XFERA, Cod: 1-B5CA5287"
AS,9726,AS-09726,LO,1916,LO-001916,Activo,"Delgado Alejandro","2024-01-16 11:44:28",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,13808,AS-13808,LO,6009,LO-006009,Activo,"Delgado Alejandro","2024-01-16 12:02:42",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,TelÃ©fono,,,
AS,14353,AS-14353,LO,6555,LO-006555,Activo,"Delgado Alejandro","2024-01-16 12:05:13",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9640,AS-09640,LO,1830,LO-001830,Activo,"Delgado Alejandro","2024-01-16 11:44:05",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,8876,AS-08876,LO,1064,LO-001064,Activo,"Delgado Alejandro","2024-01-16 11:40:46",2023-05-25,Si,,,,,,,,,,Restringido,,"Llave Empresa ComparticiÃ³n","ENS dispone LOKEN VDF"
AS,13623,AS-13623,LO,5824,LO-005824,Activo,"Delgado Alejandro","2024-01-16 12:01:55",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","horario de M-D de 10-14 y 18-22, Jose Luis--954 90 41 26 (comercial que estÃ¡ en oficina y facilita llave)--Otros horarios: Javier Lopez 647745024 vigilante nocturno Paco Zarco 677239917--",Locken,"FRAMCISCO: 658693682 (SEGURIDAD NOCTURNO JUNTO CON PACO)"
AS,11933,AS-11933,LO,4126,LO-004126,Activo,"Delgado Alejandro","2024-01-16 11:54:51",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"Candado y BombÃ­n Locken con llaves de los equipos"
AS,9669,AS-09669,LO,1859,LO-001859,Activo,"Delgado Alejandro","2024-01-16 11:44:13",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14893,AS-14893,LO,7096,LO-007096,Activo,"Delgado Alejandro","2024-01-16 12:07:44",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,15306,AS-15306,LO,7510,LO-007510,Activo,"Delgado Alejandro","2024-01-16 12:09:40",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,10190,AS-10190,LO,2382,LO-002382,Activo,"Delgado Alejandro","2024-01-16 11:46:42",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,14657,AS-14657,LO,6859,LO-006859,Activo,"Delgado Alejandro","2024-01-16 12:06:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13486,AS-13486,LO,5687,LO-005687,Activo,"Delgado Alejandro","2024-01-16 12:01:19",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8873,AS-08873,LO,1061,LO-001061,Activo,"Delgado Alejandro","2024-01-16 11:40:45",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,11097,AS-11097,LO,3290,LO-003290,Activo,"Delgado Alejandro","2024-01-16 11:50:53",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8833,AS-08833,LO,1021,LO-001021,Activo,"Delgado Alejandro","2024-01-16 11:40:34",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"SERGI LLORT - sllort@bcn.cat - 610 100 498.Es necesario enviar un correo electrÃ³nico antes de ir a las instalaciones para poder confirmar el acceso a las mismas.",,
AS,9025,AS-09025,LO,1214,LO-001214,Activo,"Delgado Alejandro","2024-01-16 11:41:25",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,25275,AS-25275,LO,8409,LO-008409,,"Alexandre GOMBA","2024-01-16 11:47:55",2024-01-10,No,"Carretera asfaltada",,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,7884,AS-07884,LO,70,LO-000070,Activo,"Delgado Alejandro","2024-01-16 11:36:11",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,15572,AS-15572,LO,7777,LO-007777,Activo,"Delgado Alejandro","2024-01-16 12:10:53",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,7817,AS-07817,LO,3,LO-000003,Activo,"Delgado Alejandro","2024-01-16 11:35:52",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,14467,AS-14467,LO,6669,LO-006669,Activo,"Delgado Alejandro","2024-01-10 21:07:06",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8237,AS-08237,LO,424,LO-000424,Activo,"Delgado Alejandro","2024-01-16 11:37:51",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9414,AS-09414,LO,1603,LO-001603,Activo,"Delgado Alejandro","2024-01-16 11:42:59",2023-05-25,No,,,,,,,,,,"No Restringido",,,
AS,15405,AS-15405,LO,7610,LO-007610,Activo,"Delgado Alejandro","2024-01-16 12:10:06",2023-05-25,No,,,,,,,,,,"No Restringido","Javier segui jefe de mantenimiento 620267275",,
AS,14876,AS-14876,LO,7079,LO-007079,Activo,"Delgado Alejandro","2024-01-16 12:07:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,9720,AS-09720,LO,1910,LO-001910,Activo,"Delgado Alejandro","2024-01-16 11:44:27",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,,,
AS,8681,AS-08681,LO,869,LO-000869,Activo,"Delgado Alejandro","2024-01-16 11:39:55",2023-05-25,Si,,,,,,,"Acceso 24x7x365",,,Restringido,"Sandra Carqueijeda (Compras y Servicios Generales)--sandra.carqueijeda@esade.edu--Tel.932806162 Ext.3752 (ACTUALIZADO 10-06-14).",,
AS,14158,AS-14158,LO,6360,LO-006360,Activo,"Delgado Alejandro","2024-01-16 12:04:24",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Anrtenas en un almacen anexo a vivienda particular. Avisar por cortesÃ­a",Locken,
AS,9983,AS-09983,LO,2174,LO-002174,Activo,"Delgado Alejandro","2024-01-16 11:45:41",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14177,AS-14177,LO,6379,LO-006379,Activo,"Delgado Alejandro","2024-01-16 12:04:28",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,10005,AS-10005,LO,2196,LO-002196,Activo,"Delgado Alejandro","2024-01-16 11:45:47",2023-05-25,No,,Indiferente,Indiferente,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14950,AS-14950,LO,7153,LO-007153,Activo,"Delgado Alejandro","2024-01-16 12:08:02",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,,,Locken,
AS,14726,AS-14726,LO,6928,LO-006928,Activo,"Delgado Alejandro","2024-01-16 12:06:59",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13958,AS-13958,LO,6159,LO-006159,Activo,"Delgado Alejandro","2024-01-16 12:03:22",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,14367,AS-14367,LO,6569,LO-006569,Activo,"Delgado Alejandro","2024-01-16 12:05:17",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20",,,Restringido,"La propiedad sÃ³lo permite el acceso de lunes a viernes de 8:00 a 18:00h",Locken,"Cerradura caseta y tapÃ²n guardallaves tipo Locken"
AS,13830,AS-13830,LO,6031,LO-006031,Activo,"Delgado Alejandro","2024-01-16 12:02:48",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Administradora Susana: 921445262",Locken,
AS,9171,AS-09171,LO,1360,LO-001360,Activo,"Delgado Alejandro","2024-01-16 11:42:02",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Acceso peligroso nocturno",,"campos de cultivo entrada libre"
AS,14943,AS-14943,LO,7146,LO-007146,Activo,"Delgado Alejandro","2024-01-16 12:08:00",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13959,AS-13959,LO,6160,LO-006160,Activo,"Delgado Alejandro","2024-01-16 12:03:22",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,14223,AS-14223,LO,6425,LO-006425,Activo,"Delgado Alejandro","2024-01-16 12:04:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,15079,AS-15079,LO,7282,LO-007282,Activo,"Delgado Alejandro","2024-01-16 12:08:37",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","servicios municipales 96 275 80 30, ext 331/2/3--Antonio Varea 667 586 235--NSN actualizado 4.7.13",Locken,
AS,15603,AS-15603,LO,7808,LO-007808,Activo,"Delgado Alejandro","2024-01-16 12:11:01",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Acceso nocturno peligroso con lluvia o nieve, necesario 4x4. 11/2018 SBB",,
AS,12370,AS-12370,LO,4564,LO-004564,Activo,"Delgado Alejandro","2024-01-16 11:56:38",2023-05-25,Si,,,,,,,,,,Restringido,"han hecho reformas y actualmente se acceder por una oficina por lo que el horario es el de dicha oficina. (ENE 2015)",,
AS,9381,AS-09381,LO,1570,LO-001570,Activo,"Delgado Alejandro","2024-01-16 11:42:51",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,9205,AS-09205,LO,1394,LO-001394,Activo,"Delgado Alejandro","2024-01-10 20:53:48",2023-05-25,No,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20",,,Restringido,,"No son necesarias llaves","Llave Tubular para el Outdoor RBS2102"
AS,13967,AS-13967,LO,6168,LO-006168,Activo,"Delgado Alejandro","2023-09-07 17:45:39",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,,,Locken,
AS,15295,AS-15295,LO,7499,LO-007499,Activo,"Delgado Alejandro","2024-01-16 12:09:36",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,12671,AS-12671,LO,4872,LO-004872,Activo,"Delgado Alejandro","2024-01-16 11:57:49",2023-05-25,Si,,,,,,,"LU - VI de 08 a 14, LU - VI de 14 a 20",,,Restringido,"Los dias de partido se trabajara hasta las 14:00, el resto solicitandolo ocn antelacion se puede trabajar de 8:00 a 20:00",,
AS,11583,AS-11583,LO,3776,LO-003776,Activo,"Delgado Alejandro","2024-01-16 11:53:12",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,"COPIA DE LLAVES: 1P, 2A, 1Contadores"
AS,12010,AS-12010,LO,4203,LO-004203,Activo,"Delgado Alejandro","2024-01-16 11:55:11",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Hay dos juegos en Ulises.",Locken,
AS,13737,AS-13737,LO,5938,LO-005938,Activo,"Delgado Alejandro","2024-01-10 21:05:18",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,9934,AS-09934,LO,2125,LO-002125,Activo,"Delgado Alejandro","2024-01-16 11:45:28",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,"ACCESO 24X7 LOCKEN"
AS,14137,AS-14137,LO,6339,LO-006339,Activo,"Delgado Alejandro","2024-01-16 12:04:18",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,15063,AS-15063,LO,7266,LO-007266,Activo,"Delgado Alejandro","2024-01-16 12:08:33",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,13660,AS-13660,LO,5861,LO-005861,Activo,"Delgado Alejandro","2024-01-10 21:05:07",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"PROCEDIMIENTO UCAGECI. Contrata debe cargar los datos de los tÃ©cnicos en la pÃ¡g. Web. ECI. http://ecisip.elcorteingles.es. Para contacto: 91 309 7347,",,
AS,12153,AS-12153,LO,4346,LO-004346,Activo,"Delgado Alejandro","2024-01-16 11:55:46",2023-05-25,No,,,,,,,,,,TelÃ©fono,"Edificio de oficinas ,por la noche no hay ascensor. NSN actualizado 12/09/2013",Locken,
AS,15113,AS-15113,LO,7316,LO-007316,Activo,"Delgado Alejandro","2024-01-16 12:08:46",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,"De 10.00 a 13:30 y de 17.30 a 20.00"
AS,8293,AS-08293,LO,480,LO-000480,Activo,"Delgado Alejandro","2024-01-16 11:38:07",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,Restringido,"la instalacion se encuetra en un almacen cerrado,el propietario tiene una tienda en el nÂº34 por lo que para acceder es necesario acudir a la tienda de ilumiacion BERISTAIN( 944 15 12 95)",,
AS,13889,AS-13889,LO,6090,LO-006090,Activo,"Delgado Alejandro","2024-01-10 21:05:41",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,"Llave Abloy",
AS,8983,AS-08983,LO,1172,LO-001172,Activo,"Delgado Alejandro","2024-01-10 20:53:14",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,8376,AS-08376,LO,563,LO-000563,Activo,"Delgado Alejandro","2024-01-16 11:38:32",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,Locken,
AS,14355,AS-14355,LO,6557,LO-006557,Activo,"Delgado Alejandro","2024-01-16 12:05:13",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido","Contactar con la propiedad antes de ir a los telÃ©fonos:  660 293 917  Fran  626 513 176  Gustavo  (serv. mto)  ",,
AS,8804,AS-08804,LO,992,LO-000992,Activo,"Delgado Alejandro","2024-01-16 11:40:25",2023-05-25,No,,,,,,,"Acceso 24x7x365",,,"No Restringido",,,
AS,10570,AS-10570,LO,2763,LO-002763,Activo,"Delgado Alejandro","2024-01-16 11:48:32",2023-05-25,No,,4x4,4x4,,,,"Acceso 24x7x365",,,"No Restringido","?este emplazamiento es propio de Orange y solo compartimos con Abertis la acometida?---- ----",,
